id,text,anger,fear,joy,sadness,surprise
eng_train_track_b_00298,i remember swinging on the swings one day when i was in elementary school,0,0,2,0,0
eng_train_track_b_00299,this event happened after the war but before the wall went up,0,0,0,0,1
eng_train_track_b_00300,made sense they removed all identifiable information,0,0,0,0,1
eng_train_track_b_00301,once we got them all back into the room one little girl the youngest of this group roughly pushed a little boy who was standing near me i was sitting with my legs blocking the doorway into the door jamb in her attempt to get out,0,1,0,0,1
eng_train_track_b_00302,they were extremely close,0,0,1,0,0
eng_train_track_b_00303,i tried to fight but i received a strong hit on my back of the head and everything around became so dark,2,3,0,2,1
eng_train_track_b_00304,my eyes are halfclosed heavy from the liquor and not sleepin but still theyre watchful of the tender who they suspect of fueling the glass every time i leave to piss,0,1,0,0,0
eng_train_track_b_00305,my throat felt like i was choking down hot spiked coals,0,3,0,1,0
eng_train_track_b_00306,i also brought my bike to the beach and held it over my head standing in the ocean,0,0,0,0,0
eng_train_track_b_00307,i had no strength to reach for it although i craved for itsince the hot water stopped flushing my skin i felt icy needles and blades of cold air attacking my skin,0,3,0,2,0
eng_train_track_b_00308,still numbthe numbness never left my arm it was crazy,0,2,0,1,0
eng_train_track_b_00309,the line went dead,0,1,0,1,1
eng_train_track_b_00310,my limbs wouldnt move properly then nothingness,0,3,0,2,0
eng_train_track_b_00311,we all refer to it as the witch scream and to this day i have no idea what made it,0,2,0,0,3
eng_train_track_b_00312,he ended up skidding down the bark and scraping raw the insides of his thighs,0,2,0,1,1
eng_train_track_b_00313,the room smells like a rotting corpse so its nasty,1,2,0,1,0
eng_train_track_b_00314,my friends were amazed none the less,0,0,2,0,2
eng_train_track_b_00315,i cant bend or twist my head and no lifting anything over 10 pounds,0,2,0,1,0
eng_train_track_b_00316,i met my best female friend on omegle she lives 3000 miles away from me and we have never met,0,1,2,0,1
eng_train_track_b_00317,my heart is aching today,0,1,0,2,0
eng_train_track_b_00318,after the half day practice on wednesday my arms were literally black and blue,0,1,0,2,0
eng_train_track_b_00319,i tried my best to keep my revulsion hidden for things like that tend to turn my stomach especially when the vendors claim that it is art,0,1,0,1,0
eng_train_track_b_00320,we never said anything but just continued home,0,0,0,1,0
eng_train_track_b_00321,standing in court on my 23rd birthday being sentenced was the most ball shattering terrifying moment of my life,0,3,0,2,1
eng_train_track_b_00322,my ankles were cuffed together and then pulled over my head and secured to the bottom of the fence as well catching my heels in the chain link fence,1,2,0,1,0
eng_train_track_b_00323,then my heart dropped,0,2,0,2,0
eng_train_track_b_00324,it made me lose my balance and i had to lean against the bar and grab my head,0,2,0,0,0
eng_train_track_b_00325,so i am from a science background and analyze everything skeptically,0,0,0,0,0
eng_train_track_b_00326,then it began to snow hard,0,1,0,0,1
eng_train_track_b_00327,i tried to punch him but my arms were tied behind my back,2,2,0,0,0
eng_train_track_b_00328,middle school the entire 8th grade class had to do this thing called a cultural fair where we research our lineagecultural roots and present it after school at night for all families to see,0,1,1,0,0
eng_train_track_b_00329,actually i remember a couple of little snippets at some point my chest hurting really bad and my throat was sore,0,1,0,2,0
eng_train_track_b_00330,which means i keep thinking about filing down or knocking off part of my tooth,0,1,0,0,0
eng_train_track_b_00331,i certainly didnt,0,0,0,0,0
eng_train_track_b_00332,my skin blossomed in red blisters from the tape and from the places where the sheet was wrinkled against me such a princess and the pea thing i know but fascinating to the medical staff who declared me to have bizarrely soft skin,0,1,0,1,0
eng_train_track_b_00333,i was still naked,0,2,0,0,1
eng_train_track_b_00334,additionally there was snow on the ground outside but we found no footprints around the house and no mud or water in the kitchen where the intruder had been walking,0,2,0,0,2
eng_train_track_b_00335,sorry i missed you call you later,0,0,1,0,0
eng_train_track_b_00336,never saw the kid again,0,0,0,1,0
eng_train_track_b_00337,it was very weird,0,1,0,0,1
eng_train_track_b_00338,he wrapped his little fingers around mine and my heart melted,0,0,3,0,0
eng_train_track_b_00339,i think its more like i want to write it down so its not trapped inside my head when i die,0,1,0,2,0
eng_train_track_b_00340,twice i got it in my hands but it slipped out and bashed itself into the window again,1,1,0,0,0
eng_train_track_b_00341,white male middle aged male pattern baldness coke bottle glasses,0,0,0,0,0
eng_train_track_b_00342,a flame struck out at my thumb and body and i was taken back by great surprise,0,1,0,0,3
eng_train_track_b_00343,be still my heart,0,0,1,0,1
eng_train_track_b_00344,this shrapnel bomb shattered the pieces of plastic into my face and legs,1,3,0,2,1
eng_train_track_b_00345,i also remember the chandelier campfires and it was what inspired me for almost a year to tape pieces of mirror under my eyes so i could pretend i was walking on the ceilings though i always got a bit freaked out when i walked outside,0,1,0,0,0
eng_train_track_b_00346,i closed my eyes and more tears glided down my cheeks,0,0,0,3,0
eng_train_track_b_00347,i was walking next to the truck on one of those raised cement curb bumpers when my ankle folded in half,0,2,0,2,0
eng_train_track_b_00348,thats pretty creepy,0,2,0,0,1
eng_train_track_b_00349,of course he realizes what she actually said after the fact,0,0,1,0,1
eng_train_track_b_00350,geez and im having a hard enough time paying for my own weddinganyway i checked flights later in the week only to almost gouge my eyes out when i saw how much flights were now going for,1,1,0,0,0
eng_train_track_b_00351,im keeping my fingers and toes crossed for both of them,0,1,1,0,0
eng_train_track_b_00352,the blame too easy to place on my shoulders,1,0,0,1,0
eng_train_track_b_00353,i also wrote down on a piece of paper you are fascinating,0,0,2,0,0
eng_train_track_b_00354,well come to know i slip on the egde of the pool i do this twisting action thing hit my hip or leg on the side of the pool and then fell in with all of my clothes on,0,2,0,0,1
eng_train_track_b_00355,my shoulder ached but moved all right and i felt a tightness on my neck,0,1,0,0,0
eng_train_track_b_00356,i keep looking around me and it seems each time i do i find more blessings that have become long lost answers spread over the forgotten wishes of my heart,0,0,1,0,0
eng_train_track_b_00357,is it too hard to forget someone from the past i wish i could but its very hard i think my heart is too big and i have to much room,0,0,0,2,0
eng_train_track_b_00358,fox arose from his limp slumber and drank cold water from my eyes,0,0,0,1,0
eng_train_track_b_00359,i stop and wait,0,1,0,0,0
eng_train_track_b_00360,i say cool how did he meet her,0,0,1,0,1
eng_train_track_b_00361,the funeral home has since been shut down,0,1,0,2,1
eng_train_track_b_00362,i want to tell him but im not ready to be lectured and have my head chewed off,2,2,0,0,0
eng_train_track_b_00363,it leaves both my hands free to be able to type,0,0,1,0,0
eng_train_track_b_00364,my brains been cooking up too many ideas that i cant even write out for future references,0,1,0,0,0
eng_train_track_b_00365,i have never been so embarrassed,0,1,0,2,0
eng_train_track_b_00366,ill pay you back,0,0,1,0,0
eng_train_track_b_00367,this did not seem to be a malicious spirit just curious,0,1,0,0,1
eng_train_track_b_00368,the asphalt was so hot it had burned the balls of my feet to the point of blistering from standing on it,1,2,0,0,0
eng_train_track_b_00369,in order to buy food at the festival you have to go to a tent and buy food tickets,0,0,0,0,0
eng_train_track_b_00370,broke up a bit later pretty sure she wasis bipolar,1,1,0,2,0
eng_train_track_b_00371,i remembered how i dragged his box into the bedroom and the way we had fallen asleep together my arm dangling over the side of the bed to comfort him,0,0,1,0,0
eng_train_track_b_00372,my friend set me up on a blind date with this woman,0,1,1,0,1
eng_train_track_b_00373,i have a temperature stomach cramps and a rash all over my chest and trunk,0,1,0,2,0
eng_train_track_b_00374,and probably murder me,0,3,0,0,0
eng_train_track_b_00375,i went up on stage and sang my heart out and afterwards signed up to sing another song with becca alas we ran out of time and though i dont know any dance moves i got a bit of a rythm so it was all good,0,0,2,0,0
eng_train_track_b_00376,melancholy i got up for work this morning and turned on the news like usual but i heard a story that broke my heart and brought me to tears,0,1,0,3,0
eng_train_track_b_00377,and now my lips are sealed,0,0,0,0,0
eng_train_track_b_00378,i could not believe how fast it went considering i had to stay on my back the whole labor,0,1,0,0,1
eng_train_track_b_00379,i first had weakness in my left hand and gradually lost the use of my hands arms and legs,0,2,0,3,0
eng_train_track_b_00380,grief does funny things,0,1,0,2,1
eng_train_track_b_00381,it wasnt easy i told myself i was running short of breaths and i believed my face was red and then pale or was it the other way round,0,2,0,1,0
eng_train_track_b_00382,i put my hands over my face and went back into my room,0,1,0,1,0
eng_train_track_b_00383,but i really do know it is my heart speaking through me and i am being taken over by the heart and not the mind i feel inspired,0,0,2,0,0
eng_train_track_b_00384,that was a 16 hour day 19 for most people except i pulled a muscle in my back and couldnt move without being in excruciating pain,0,2,0,2,0
eng_train_track_b_00385,i was just determined to do it got my head down and went ahead with it,0,0,1,0,0
eng_train_track_b_00386,whatever was stuffing up my head yesterday moved into my chest,0,1,0,1,0
eng_train_track_b_00387,ah internet dating its a fun world,0,0,1,0,0
eng_train_track_b_00388,with this holy oath i set my foot upon the path the druids way and i vow to make my dedication plain,0,0,1,0,0
eng_train_track_b_00389,i decide to stay awake and just well sit on my laptop,0,0,0,0,0
eng_train_track_b_00390,that was 21 years ago,0,0,0,1,0
eng_train_track_b_00391,he got pretty fucking scared and started sprinting away from me,0,3,0,0,1
eng_train_track_b_00392,i caught a quite a few ripable one and was really relishing the new board under my feet,0,0,2,0,0
eng_train_track_b_00393,curtain pulled back i shield my eyes for a moment glare adjustment then neon colour washes over my face slackjawed openmouthed awe,0,0,1,0,2
eng_train_track_b_00394,so i go to the doctor and i tell him about getting the sharp pain in my back and how that hasnt gone away and how my hand is numb,0,2,0,0,0
eng_train_track_b_00395,i go to new york city about once a year to visit family,0,0,1,0,0
